#N E pmin p1min pmax wmin wmax wave
13587 118697 5.7732e-15 5.7732e-15 1 0 2147483654.31665 868423.999513228
#nodeindex nodename nodeweight
0 HLA-DRA 5.7732e-15
1 KDM8 3.525e-14
2 LSM2 9.3425e-14
3 HLA-DQB1 5.7732e-15
4 NOTCH4 2.4863e-13
5 NSMCE1 4.6207e-13
6 HLA-DQA1 5.7732e-15
7 HSPA1L 5.8648e-12
8 C2 1.4407e-10
9 GPANK1 2.1011e-10
10 GLB1 4.0891e-10
11 IL4R 5e-10
12 MSH5 1.6277e-09
13 RAB5B 2.0774e-09
14 PRRC2A 2.7294e-09
15 AGER 2.8002e-09
16 ERBB3 2.8635e-09
17 RPS26 2.9e-09
18 AIF1 2.9548e-09
19 PBX2 3.8813e-09
20 PPT2 7.5236e-09
21 EHMT2 1.5183e-08
22 SUOX 1.9484e-08
23 CFB 4.4365e-08
24 IKZF4 6.0918e-08
25 FCER1G 6.4531e-08
26 HSPA1A 1.6707e-07
27 POU2AF1 2.11e-07
28 EGFL8 2.5674e-07
29 TRIM31 2.9063e-07
30 PPP1R11 3.0306e-07
31 IKZF3 3.0386e-07
32 C6orf47 2.1011e-10
33 CSTA 4.1151e-07
34 IL13 5e-10
35 TNXB 4.866e-07
36 LPP 5.4464e-07
37 ZPBP2 5.9161e-07
38 GSDMB 3.0386e-07
39 GATA3 4.4755e-07
40 RAD50 1.2167e-06
41 HLA-DOA 5.7732e-15
42 ATAD2B 1.277e-06
43 TOMM40L 1.3006e-06
44 AGPAT1 3.8813e-09
45 DDAH2 1.5513e-06
46 HSPBP1 1.6707e-07
47 DEDD 1.6475e-06
48 NDUFS2 2.1679e-06
49 UBXN2A 3.0306e-07
50 BAG6 2.4652e-06
51 PPOX 2.4908e-06
52 MYB 1.0208e-06
53 PSEN2 3.2135e-06
54 SLC39A7 3.2956e-06
55 TRIM26 3.0306e-07
56 MOG 4.1203e-06
57 MTHFS 4.1542e-06
58 MST1R 5.0607e-06
59 CLIC1 5.1543e-06
60 ORMDL3 5.2859e-06
61 ZCWPW1 5.3012e-06
62 ABHD16A 2.1011e-10
63 TSLP 5e-10
64 CSNK2B 6.655e-06
65 HSPA1B 7.0693e-06
66 KLHDC9 7.0992e-06
67 B4GALT3 7.2775e-06
68 FKBPL 7.4737e-06
69 CYP21A2 4.866e-07
70 PFDN2 7.8734e-06
71 LY6G6C 8.5984e-06
72 CDK2 1.2167e-06
73 RNF39 1.0332e-05
74 MUC4 1.0588e-05
75 NYAP1 1.1414e-05
76 INSL4 1.1951e-05
77 GLIS3 1.3135e-05
78 FPR3 1.4821e-05
79 BTNL2 1.613e-05
80 RBM5 1.63e-05
81 STAG3 1.6902e-05
82 ZPR1 1.7432e-05
83 MON1A 1.7439e-05
84 KDM6B 2.0446e-05
85 PVRIG 1.6902e-05
86 PTGS2 2.2134e-05
87 RBM6 2.2224e-05
88 C6orf15 2.3248e-05
89 XRN1 9.3425e-14
90 CFTR 5.1543e-06
91 NR1I3 2.7324e-05
92 JAK2 2.8635e-09
93 BCL7C 3.3261e-05
94 FBXL19 1.5183e-08
95 GPC2 3.4506e-05
96 SEMA3F 3.5367e-05
97 ANXA5 3.5556e-05
98 LY6G5B 8.5984e-06
99 STX1B 4.4198e-05
100 ITPR3 3.2135e-06
101 D2HGDH 4.9355e-05
102 CD28 5.7732e-15
103 HLA-DQA2 5.7732e-15
104 PILRB 6.0522e-05
105 CTF1 3.1495e-05
106 NAA38 6.4888e-05
107 HSD3B7 6.7036e-05
108 ELF1 6.823e-05
109 STAT5A 5.8909e-06
110 PILRA 7.0549e-05
111 STK19 4.866e-07
112 RORA 7.7311e-05
113 HLA-B 5.7732e-15
114 ZFP36L1 8.3928e-05
115 ITGB8 8.5725e-05
116 SETD1A 2.0446e-05
117 MICB 8.9929e-05
118 PPP6R1 9.304e-05
119 UBE2D2 9.5784e-05
120 NMBR 0.00011335
121 UFC1 0.00011687
122 MICA 0.00011851
123 NPTX2 0.00012819
124 ATF6B 0.0001343
125 SMAD4 1.0208e-06
126 DNAJC13 0.00013574
127 THBS3 0.00014008
128 INSL6 0.00014303
129 STX4 0.00015091
130 QPCTL 0.00015124
131 KRTCAP2 0.00015172
132 ELAC1 0.00015238
133 CDHR4 0.00015472
134 ADAD1 0.00015659
135 ADCY3 0.00016027
136 IL2RA 5.1118e-05
137 ABCG1 0.00016757
138 MYH11 0.00016898
139 RAMP2 0.00017
140 ZNF668 0.00017373
141 SLBP 1.6475e-06
142 CHD3 0.00017999
143 JUP 0.00018193
144 APOA5 0.00018872
145 TNFSF15 0.00019314
146 VKORC1 0.00019979
147 ATP6V1G2 0.00020061
148 KAT8 0.00020124
149 MGST1 0.00020304
150 BCKDK 0.00020624
151 TRAIP 0.00020871
152 ST20-MTHFS 0.0002144
153 CYB5D1 0.00021772
