#N E pmin p1min pmax wmin wmax wave
8724 115063 8.46e-13 8.46e-13 0.99892 0 2147483653.96603 74654.9039678011
#nodeindex nodename nodeweight
224 CASQ1 0.011484
225 FKBP10 0.0020125
226 RRAGC 0.0053771
227 MCIDAS 0.011608
228 AGMAT 0.0034711
229 PTCH1 2.26e-06
230 SLC25A10 0.011745
231 ACLY 0.011923
232 RTN3 0.012046
233 PPM1M 0.012114
234 TAF12 0.0078974
235 RFX1 0.0057362
236 TESMIN 0.00051799
237 ZNF585B 0.012351
238 CSNK1D 0.010888
239 PSMC2 2.26e-06
240 LRCH3 0.0016871
241 COPA 0.00041
242 TRMT10C 0.0049775
243 FLNB 0.0127
244 SPA17 0.012745
245 CNP 0.0089208
246 PSMD2 2.26e-06
247 SLC12A9 0.012989
248 BCL9L 0.013048
249 TOP2B 0.013092
250 ITPR1 0.0048614
251 MXD3 0.01315
252 ZNF462 0.013247
253 HS2ST1 0.0031606
254 PCSK6 0.013327
255 ARL8A 0.0088852
256 C17orf97 0.013416
257 TRPM1 0.013614
258 ATL3 0.013676
259 CER1 0.00078866
260 RAF1 1.14e-05
261 EIF4A2 0.013823
262 RFX3 0.0065978
263 LPP 0.0017509
264 C1orf21 0.013935
265 PHF13 0.013966
266 RARA 0.00018941
267 RAB3C 0.014318
268 SMU1 0.014334
269 ZSCAN21 0.014337
270 GRHPR 0.0039132
271 HMGCS1 0.014424
272 PLD1 0.0011533
273 FBP1 0.0094005
274 BSND 0.014545
275 ARL16 0.014605
276 OR1J2 0.01463
277 LRRC26 0.01467
278 PPP2R1B 0.010888
279 SSTR2 0.00078532
280 SLC1A2 0.00033197
281 TUBGCP5 0.010888
282 TMEM9 0.015017
283 NAGLU 0.015061
284 KLHL21 0.015118
285 MRPL45 0.015347
286 NAV1 0.011125
287 AGTPBP1 0.015468
288 POLR2A 0.0034711
289 ELP5 0.0092404
290 WDR76 0.0057207
291 SH3RF2 0.015665
292 VPS39 0.015687
293 KCTD16 0.015749
294 KLHL10 0.015868
295 CTR9 0.016098
296 PHF23 0.0056948
297 PTPN7 0.016284
298 ATP2B4 0.016308
299 ING3 2.39e-06
300 COPS6 0.0066532
301 EPS15 0.011373
302 TMEM41A 0.016527
303 OR6K3 0.016745
304 CDC6 2.26e-06
305 GRIK4 0.016857
306 CHRM3 0.0015117
307 XPC 0.017076
308 ZFP2 0.017293
309 CRK 0.00058844
310 CHRM4 0.00078532
311 SHC4 0.017753
312 MYO1C 0.013823
313 NUP155 0.018132
314 NAPEPLD 0.018195
315 PYGO1 0.018198
316 AKR7A3 0.018262
317 ZNF408 0.00084448
318 TAGLN3 0.0056939
319 TIGIT 0.018635
320 GPN2 0.018703
321 CNIH4 0.018709
322 CDC42BPA 0.018755
323 BTG4 0.018866
324 DPY19L3 0.019008
325 SDE2 0.01914
326 FAN1 0.0087744
327 LRRD1 0.019448
328 AIMP2 0.019575
329 PAPPA 0.0016717
330 PLA2G5 0.019671
331 CRABP2 0.014066
332 SNX32 0.019782
333 STK17A 0.019859
334 TBL2 0.019876
335 AKAP8 0.00041
336 STARD10 0.020082
337 TOP3A 0.020217
338 KDM4A 0.020442
339 EMC7 0.0087101
340 SUSD4 0.015061
341 KCNQ4 0.020693
342 PCDH8 0.020957
343 CYP2A6 0.021165
344 LACTB 0.021173
345 HLX 0.021211
346 HDAC5 0.021222
347 HSF2BP 0.00067622
348 TAF6L 0.012174
349 TNR 0.021869
350 ALX4 0.021917
351 RABGAP1L 0.00041
352 MYBPC2 0.0127
353 RPN1 0.00041
354 OSBPL5 0.022556
355 TESK2 0.0017907
356 VPS41 0.0088852
357 AKAP8L 0.004758
358 SEC13 0.023376
359 IL6ST 0.023465
360 PCDHB13 0.023474
361 CLDN7 0.00015135
362 NAP1L4 0.023887
363 OR6K6 0.02392
364 RER1 0.023988
365 LGALS4 0.021491
366 LXN 0.0014904
367 SAR1B 0.0086519
368 GJD3 0.024205
369 CXCR5 0.00078532
370 COA1 0.016511
371 THRB 0.00093368
372 COL6A5 0.0055134
373 PTPRG 0.0027026
374 KRTAP6-1 1.14e-05
375 SEMA3D 0.024862
376 MPDZ 1.14e-05
377 SIGLEC11 0.025042
378 OR5M9 0.025055
379 SPTSSB 0.025111
380 STIM1 0.011484
381 ADAP2 0.02537
382 PAIP1 0.013823
383 LSM3 0.0013045
384 REN 0.02555
385 GTF2F1 0.0034711
386 AGAP3 0.025856
387 TMEM167B 0.025942
388 SDHB 0.00013688
389 CRYAB 0.0097776
390 SELENOS 0.026323
391 PCDHB15 0.02672
392 RELA 2.39e-06
393 BATF3 0.017364
394 GPD1L 0.02726
395 MROH9 0.02727
396 BCAM 0.00097522
397 CASZ1 0.013764
398 POLK 0.02765
399 POLD3 0.027704
400 TMEM267 0.027839
401 FNBP1 0.010888
402 DLG4 1.14e-05
403 ZBTB16 0.012967
404 GRIN1 1.14e-05
405 WHAMM 0.028044
406 TYROBP 0.028048
407 MLXIPL 0.0048614
408 ARMC6 0.028216
409 CNTNAP1 0.017364
410 TRAF5 0.011373
411 ASPDH 0.028424
412 BLVRA 0.028494
413 TRPM5 0.028504
414 CYP1A2 0.028519
415 FNDC9 0.0093298
416 TRIM4 0.028817
417 CRB3 0.028947
418 MLF1 0.0024006
419 ST6GAL1 0.0041989
420 CDC16 2.26e-06
421 CEP97 0.029178
422 DVL2 2.26e-06
423 ITPKC 0.029388
424 TRIT1 0.029468
425 HCN4 0.029492
426 ZNF735 0.029562
427 ZBTB48 0.018449
428 SLC35B1 0.02962
429 PRR36 0.006476
430 MBLAC1 0.02974
431 FUT7 0.029747
432 RFC2 0.027704
433 FBXO24 0.029911
434 MTMR10 0.030074
435 MYO1F 0.030145
436 MAP2K7 0.00038524
437 GLYCTK 0.0022675
438 SIGLEC12 0.0032162
439 OR10A2 0.030451
440 OPRD1 0.00078532
441 NSD1 0.014066
442 TVP23B 0.00012572
443 EPO 0.014066
444 SLC45A1 0.030673
445 APIP 0.030786
446 PSPC1 0.014066
447 ARMC10 0.031063
448 POU3F1 0.03111
449 AP4M1 0.01558
450 CLPP 0.031293
451 SIGLEC6 0.031294
452 PIP 0.0015713
453 MMACHC 0.031459
454 FSD2 0.00039224
455 CYP2A7 0.021165
456 EFEMP2 0.0044144
457 EIF2AK1 0.031729
458 FCRL1 0.031807
459 RGS3 0.031887
460 TNIP1 0.0056939
461 OR9Q2 0.031919
462 PCDHB12 0.031936
463 TLX3 0.0022675
464 YAE1 0.032128
465 PLA2G4D 0.0011533
466 MFAP1 0.0044144
467 ADGRV1 0.032265
468 ASB4 0.032293
469 PTPRF 0.03248
470 MRPS23 0.031276
471 EXOSC8 0.0021962
472 PER3 0.0094075
473 KLHL11 0.033136
474 PSPN 0.033186
475 FOXA3 0.0027026
476 GRAP 0.03324
477 DNAJC13 0.029036
478 ZFR 0.01558
479 PAQR5 0.0012319
480 DGKZ 0.0076364
481 DIPK2A 0.033868
482 MASP1 0.033904
483 BRI3 0.033948
484 KRTAP3-2 0.0051475
485 TOM1L1 0.033982
486 CFD 0.034096
487 FOXP1 0.034286
488 GPS1 0.016511
