#N E pmin p1min pmax wmin wmax wave
14607 171877 8.4623e-13 8.4623e-13 0.99601 0 2147483653.96645 74966.5803341096
#nodeindex nodename nodeweight
217 GPR179 0.0045265
218 CCDC27 0.004543
219 ATF6B 0.0045825
220 ETV6 0.0017907
221 ATP6V0A2 0.0046532
222 ACTR2 0.0046696
223 DNAJC16 0.0046783
224 DGKA 0.0011533
225 ANTXR1 0.004739
226 EGFL8 0.0047907
227 CCDC180 0.001991
228 HMGCS2 0.0048264
229 GPR135 0.0048308
230 CRIM1 0.0048599
231 PRKACB 0.00033197
232 BMP8A 0.0048953
233 CISD3 0.0049775
234 NARF 0.0050373
235 ADAMTSL3 3.2797e-07
236 RGS14 0.0051513
237 EIF3E 3.3088e-07
238 CHSY1 0.005306
239 SIAE 0.0053694
240 RRAGA 0.0026618
241 CNNM1 0.0054285
242 PROX1 0.0054387
243 MMP24 0.0054441
244 DOHH 0.0054781
245 HSP90AA1 2.3947e-06
246 CRADD 0.0054822
247 WDR47 0.0054903
248 PCF11 0.0055063
249 COL1A1 0.0015226
250 RHBDL2 0.0055492
251 HHIP 2.7743e-11
252 TRIM40 0.0056339
253 PIN1 0.00033197
254 BTBD1 0.0057075
255 SLC12A7 0.0057205
256 PABPC4 0.00022842
257 NFIX 0.0057362
258 NRBP2 0.0058681
259 EVL 0.0058925
260 FIGNL1 0.0059124
261 STK19 0.0011808
262 UTS2 0.0061363
263 FAM45A 0.0061543
264 MSH5 0.0062135
265 FOXL1 0.0062405
266 CELSR1 0.00625
267 CD7 0.0062962
268 NKX2-5 0.0014513
269 ZNF274 0.0063517
270 NOL4L 0.0063807
271 PDHA2 0.006387
272 MMD2 0.0064033
273 FZR1 1.223e-06
274 NARS2 0.0064829
275 ABI3BP 0.0064831
276 CTBS 0.0065384
277 FCHSD2 0.0065571
278 MMP15 0.0054441
279 TRIP6 0.0065978
280 SNRPF 0.0031777
281 CNPY4 0.0066251
282 SEC61A1 0.0066541
283 SLCO5A1 0.0066892
284 KNG1 0.0032182
285 TSPAN16 0.0068975
286 ACHE 0.0069396
287 KCTD19 0.0054781
288 TRIM31 0.0069938
289 TOMM40L 0.0070605
290 C16orf72 0.0071941
291 ZFAND5 0.0072372
292 LILRA4 0.0043406
293 CTDSP2 0.0073728
294 NT5C3B 0.007503
295 RASGRP1 0.0076364
296 MMS19 3.3088e-07
297 HIST1H1B 0.007647
298 MSR1 0.0077457
299 RCOR3 0.0077488
300 ARHGEF17 0.0077562
301 RNF39 0.007758
302 BCL3 0.0077602
303 RAB33B 0.00013684
304 KIF21B 0.0078974
305 ARHGAP1 0.0079007
306 TREML4 0.0080857
307 GTF2I 0.0081262
308 DUPD1 0.0082353
309 BNIP1 0.0027026
310 OR13G1 0.0082947
311 SLC38A9 0.0053771
312 SEC31A 0.00050579
313 SHMT1 0.0083296
314 CYP7A1 0.0027275
315 MICU3 0.0083852
316 ISOC1 0.0084023
317 CINP 0.0084819
318 GTF2H3 0.0084834
319 MCUR1 0.0083852
320 TREH 0.0086103
321 APOA2 0.0086519
322 BZW1 0.0086614
323 C19orf54 0.0086943
324 ATP13A2 0.0087101
325 FBXO9 0.0087161
326 RBBP8NL 0.00061815
327 FYTTD1 0.0087528
328 PMS2 0.0062135
329 EIF2B1 0.0087992
330 PLEKHM1 0.0088852
331 SLC8A1 0.0048614
332 MFSD12 0.006476
333 HARBI1 0.0089131
334 AMBRA1 0.0089208
335 MROH1 0.0089274
336 TBX21 0.0089319
337 CSNK2B 0.008966
338 C8orf74 0.009098
339 TMEM165 0.0030367
340 ACTN1 1.1382e-05
341 KHDC3L 0.009153
342 DCAF15 0.0092404
343 SERP2 0.0093298
344 LCP1 0.0093952
345 PTPRJ 0.0013631
346 ZSCAN26 0.009401
347 EDNRB 0.0094075
348 NDUFV2 0.0031005
349 EDN3 0.0094075
350 BCR 0.00036077
351 HFE 0.0095546
352 SH3PXD2A 5.1678e-09
353 CDK4 0.0019822
354 WDR82 0.0055063
355 MT4 0.0097482
356 SMCR8 0.0097776
357 GSTA4 0.0012319
358 EPB41L4A 0.0098255
359 RCL1 0.0098471
360 SCRIB 0.0014082
361 FBP2 0.009885
362 CD19 0.0062962
363 CEP170 0.010138
364 RAB3IP 0.0028504
365 MED19 0.010189
366 TRIM10 0.01024
367 METTL1 0.010241
368 ATG13 0.0053771
369 OLFM2 0.0020345
370 IL17RD 0.01043
371 AFF1 0.0046134
372 GOLT1B 0.01047
373 UBOX5 0.010514
374 PHLDB1 0.010759
375 EMC9 0.010842
376 CTDNEP1 0.0096463
377 GHRL 0.004287
378 AKAP9 1.1382e-05
379 CALM3 1.1382e-05
380 C4orf36 0.010925
381 SLC25A21 0.010958
382 TERF2IP 0.010961
383 RTEL1 0.010759
384 CASP9 0.010985
385 DLC1 0.011087
386 ZNF74 0.011102
387 SRGAP2 0.0081262
388 ZDHHC8 0.011248
389 DNAJB7 0.011271
390 POMGNT2 0.011368
391 TSHZ2 0.011369
392 NUMBL 0.011373
393 CYP51A1 0.011379
394 DMPK 8.8857e-05
395 CXCL3 0.01147
396 CASQ1 9.0553e-05
397 FKBP10 0.0054795
398 RRAGC 0.0026618
399 MCIDAS 0.011608
400 AGMAT 0.011655
401 COLEC12 0.011676
402 PTCH1 0.0056257
403 SLC25A10 0.011745
404 MYLIP 0.011787
405 ACLY 0.0039132
406 MAPRE1 0.0002324
407 RTN3 0.012046
408 EXOC6B 0.012081
409 TAF12 0.012174
410 TMEM87A 0.012184
411 CFB 0.012202
412 LZTR1 0.012275
413 CSNK1D 0.012443
414 PSMC2 2.2596e-06
415 LRCH3 0.012494
416 ADRM1 2.2596e-06
417 CCSER1 0.012662
418 COPA 0.00050579
419 TRMT10C 0.010241
420 FLNB 1.1382e-05
421 SPA17 0.012745
422 TFAP2B 0.012791
423 PLEC 0.012791
424 CNP 0.012845
425 ARMC2 0.01295
426 PSMD2 2.2596e-06
427 SLC12A9 0.0022675
428 SART3 0.013
429 NFATC2IP 0.00022842
430 BCL9L 0.013048
431 TNFRSF21 0.013054
432 TOP2B 0.013092
433 ITPR1 9.0553e-05
434 MXD3 0.01315
435 MGARP 0.013164
436 TTC25 0.013166
437 ZNF462 0.013247
438 CYP39A1 0.013252
439 HS2ST1 0.0023552
440 PCSK6 0.013327
441 MFSD2B 0.013371
442 C17orf97 0.013416
443 MED15 0.0034941
444 JKAMP 0.013536
445 CDH11 0.0055134
446 TRPM1 0.0045265
447 ATL3 0.012046
448 CST4 0.01368
449 NEUROD1 0.0137
450 MORN1 0.013723
451 CER1 0.000821
452 RAF1 0.0043406
453 MT1A 0.013805
454 BMP4 0.000821
455 EIF3D 0.0051685
456 EIF4A2 0.0051685
457 RFX3 0.011608
458 HOXC9 0.013852
459 LPP 0.013859
460 PHF13 0.013966
461 TMEM230 0.013966
462 RARA 0.00024732
463 ECEL1 0.014165
464 CLEC7A 0.014183
465 PRR35 0.014214
466 DYNC1H1 0.0054795
467 RAB3C 0.014318
468 PLEKHG4 0.014329
469 SMU1 0.0065998
470 ZSCAN21 0.0035341
471 GRHPR 0.014421
472 HMGCS1 0.0048264
473 PLD1 0.0011533
474 MFHAS1 0.014451
475 FBP1 0.014485
476 BSND 0.014545
477 ARL16 0.014605
478 LRRC26 0.01467
479 PPP2R1B 0.013764
480 SSTR2 0.010868
481 DPEP2 0.014788
482 SLC1A2 0.01482
483 TUBGCP5 0.014908
484 NSMAF 0.0054822
485 NAGLU 0.015061
486 KLHL21 0.012275
487 FNIP2 0.0053771
488 MRPL45 0.0094476
489 NAV1 0.015436
