#N E pmin p1min pmax wmin wmax wave
14793 175529 1.2491e-61 1.2491e-61 0.99268 0 4294967294 905342.743200508
#nodeindex nodename nodeweight
213 ACTBL2 0.0031416
214 HSPB3 0.001126
215 HSF1 0.001126
216 PLCG1 1.0348e-05
217 FGL1 0.0034565
218 FOXJ3 0.0034662
219 PSTPIP1 0.0034806
220 DRD3 0.0034903
221 ELP6 0.000127
222 GRIN2D 0.0035024
223 GPR139 0.0035585
224 DEFB136 0.0035851
225 HRH1 0.0035951
226 CYP2E1 0.0036004
227 PRODH 0.003626
228 PAIP1 0.0004969
229 SLC8A1 9.7113e-05
230 TCAIM 0.0036769
231 CEP97 0.0036842
232 ARAP1 0.0014636
233 TRAK1 0.0038644
234 ACE 0.00013524
235 TBCE 0.0039178
236 CDKN2B 0.003956
237 PTH1R 0.0039664
238 ST5 0.0039788
239 DUS4L 5.2918e-05
240 GPRC5B 0.0040803
241 ITGA2 0.004086
242 CTRB1 0.00074788
243 EHHADH 8.9647e-09
244 TYSND1 8.9647e-09
245 SPIRE1 0.0041684
246 DUS3L 0.00042763
247 SCAI 0.0041881
248 LPGAT1 0.0042033
249 SEZ6L2 0.0042446
250 CCDC96 0.0042721
251 MKL2 0.00098893
252 PSPC1 0.0043733
253 KLHDC1 0.0044144
254 TBX21 0.0045015
255 RAB19 0.004555
256 QPRT 0.0045818
257 SYN2 0.00018069
258 PROK2 0.004604
259 ABCB10 0.0046054
260 NF1 0.00461
261 CD248 0.0046508
262 SYT10 0.0046559
263 ITM2C 0.0046766
264 EXOC4 0.0046833
265 HDDC3 0.004751
266 LSM14A 0.0004969
267 MCCD1 0.0048237
268 RB1 0.00015303
269 C8orf37 0.0049351
270 ANK1 0.0049775
271 HMCES 0.0050013
272 ASCC2 0.0050439
273 STX11 0.0051375
274 ATP2A3 9.7113e-05
275 ANXA11 0.005181
276 EFCAB5 0.0052154
277 CIDEA 0.00017567
278 C2 0.0022982
279 ITM2B 0.0052927
280 RBM5 0.0053513
281 GHRHR 0.0053796
282 MICB 0.0054857
283 TLL2 0.0054899
284 HENMT1 0.0056545
285 MRPL38 0.0056739
286 GPR22 0.004026
287 COG5 5.2918e-05
288 LY6H 0.0057515
289 EPHB3 0.0057537
290 HAGH 0.0058008
291 BAG6 0.0058705
292 NOSTRIN 0.0058887
293 FBLN1 0.0059854
294 CTSZ 0.0060118
295 PDGFC 0.0060136
296 NPHP1 0.0014554
297 HSPA5 0.00056538
298 ANKS1A 0.006121
299 UQCR10 0.0027168
300 COL21A1 0.0061591
301 EVI2B 0.0019776
302 CCDC88C 0.0062784
303 UTF1 0.0062965
304 NELFCD 0.0063225
305 ARHGAP26 0.006323
306 BAZ1B 0.0026601
307 GALNT3 0.0063473
308 TOMM40 1.7616e-05
309 LCA5L 0.0064048
310 VAMP2 0.0046833
311 FBXL13 0.00029001
312 BANP 0.0065029
313 PNPLA3 8.9971e-05
314 PPA1 0.0027168
315 TMEM127 0.00461
316 DDX25 0.0066348
317 SPPL3 0.0066727
318 NRXN1 0.0046559
319 THOC7 0.0014796
320 DUSP14 0.0067096
321 DVL2 0.0019949
322 BRK1 0.0068193
323 PINX1 0.0014681
324 MAPKAP1 0.0068592
325 IGF2BP1 0.0068594
326 GOLGA1 0.00571
327 TSHZ3 0.0069529
328 CD82 0.0069795
329 ABCC9 0.0003091
330 HLA-DRB1 0.0033803
331 HYOU1 0.0071036
332 TRIM34 0.007167
333 MC4R 7.5483e-11
334 SLX4IP 0.000391
335 ZBTB20 0.0072719
336 LRRC17 0.0073419
337 PRICKLE1 0.0067703
338 IL10 0.0045015
339 GNPDA1 0.0075441
340 BMP8A 0.007552
341 RAB36 0.0075656
342 CDKN1A 0.00029001
343 RBM6 0.0076156
344 DNAJC24 0.00012452
345 P2RX4 0.0035024
346 FAM170A 0.0078861
347 FBXL18 0.0064947
348 MTUS1 0.007925
349 SH3BGR 0.0064048
350 LRP5L 0.0080639
351 LPAR6 0.00043656
352 ARHGAP33 0.0081055
353 SENP7 0.0081104
354 JRK 0.00038321
355 CAPNS1 0.008204
356 VENTX 0.0082066
357 LAMC1 0.004086
358 LRRC74A 0.008216
359 COX10 0.0082409
360 SLC7A6 0.0082639
361 TM4SF4 0.0082685
362 OMG 0.0019776
363 CCND1 0.00026765
364 EHMT2 0.0015675
365 GATA4 0.0018464
366 KCNK2 0.0084468
367 UNC13D 0.0084481
368 NFATC1 0.00017567
369 GXYLT1 0.0084941
370 SLC2A8 0.0085714
371 EPG5 0.0085723
372 NDUFS8 0.0019141
373 CAV2 0.00083352
374 TNFSF15 0.0086583
375 OGDH 0.008712
376 ACOX1 8.9647e-09
377 PKNOX1 0.0088716
378 FUT1 0.008937
379 PDE3B 0.008953
380 ZNF787 0.0090114
381 BBS4 0.0010593
382 TSSK1B 0.0090361
383 PRMT5 0.00026765
384 SPRED2 0.00461
385 APOL1 1.7616e-05
386 IP6K2 0.00048913
387 ANKH 0.0091908
388 SPSB3 0.0092055
389 NAT2 0.0092317
390 ABCF3 0.0092445
391 TEX35 0.0092632
392 POLR2M 0.00089298
393 PPIP5K1 0.0039178
394 GADD45GIP1 0.0094472
395 RNF113B 0.0094599
396 ENGASE 0.0094781
397 THUMPD3 0.0094796
398 TNNT3 0.0095556
399 NWD2 0.0095714
400 SKIV2L 0.0095785
401 CARS 0.0031393
402 GP2 0.0017484
403 CRELD1 0.0096703
404 TACR3 0.0097553
405 FLNB 0.0098944
406 FCHO2 0.0099836
407 DLG4 6.8442e-05
408 LRRC52 0.01003
409 TRIM66 0.010037
410 FOXC2 0.0084669
411 HOXA11 0.0027348
412 TAOK1 0.0022002
413 NKX3-2 0.010178
414 MGAM 0.010251
415 CUL3 0.00015683
416 TMEM229B 0.010299
417 EMB 0.010334
418 KATNB1 0.010355
419 TRIP6 0.010428
420 GMPPB 0.00080998
421 SSSCA1 0.0012732
422 WDR38 0.010698
423 KDSR 0.010755
424 HNF1B 0.0025676
425 SUMO1 0.00017567
426 TCIRG1 0.0027168
427 TPBG 0.010885
428 TNPO1 0.00056538
429 PAFAH1B3 0.0109
430 HIST2H2BF 0.0026601
431 NIPSNAP1 0.010916
432 CYTH1 0.010932
