#N E pmin p1min pmax wmin wmax wave
7723 65205 6.87e-14 6.87e-14 0.9971 0 2147483652.3 263475.691824751
#nodeindex nodename nodeweight
217 QTRT1 6.69e-05
218 KANK2 0.0022919
219 TGFBR3 6.4e-09
220 NME6 0.0023282
221 TBX20 0.0013277
222 PIGS 0.0024203
223 SETDB1 2.98e-05
224 PLK3 0.0025232
225 FBXL17 0.0025238
226 RBM48 0.0025721
227 POLDIP2 0.0025795
228 CERS2 0.00258
229 SUCO 0.0025951
230 PARP12 0.0026434
231 RBM5 0.0027585
232 TRIM4 0.0027691
233 MACC1 0.0027854
234 EPHA2 8.19e-05
235 TRIM5 0.00050279
236 EFNA3 0.0028857
237 NSRP1 0.0029649
238 ATP1B3 0.0029858
239 FKRP 1.96e-05
240 COLGALT2 8.05e-10
241 TDRKH 0.0030533
242 COASY 0.0030601
243 GUCY1A2 0.003067
244 TLCD1 0.0030799
245 SFMBT1 0.0031071
246 CSF3 5.45e-10
247 MRPS6 0.00033165
248 FAM89B 0.003211
249 CEP120 0.00076636
250 PRG4 0.003325
251 GOLPH3L 0.0033337
252 CCNL1 0.0033454
253 SPC24 0.0033972
254 TPR 0.0013354
255 USP16 0.0034757
256 MEX3A 0.0035622
257 MRGPRD 0.0035978
258 TDRD10 0.0030533
259 RASA3 2.59e-07
260 ADAR 4.36e-07
261 TMUB1 0.0037816
262 PLEKHM1 0.0037926
263 ANAPC13 0.0038142
264 HES4 0.0013277
265 ADORA2B 0.0038861
266 ZC3H4 0.0039202
267 EZH1 0.0039356
268 JUP 1.23e-05
269 GIT1 0.0016944
270 SARM1 0.0039885
271 RFT1 0.0041674
272 CKS1B 0.0011338
273 GNA14 0.004206
274 MXRA7 0.0042343
275 ZNF3 0.0043674
276 SPIN1 0.0043957
277 CSF1R 0.0044775
278 FER 0.0014584
279 SAA2-SAA4 0.0044904
280 ARNT 2.98e-05
281 LNPEP 0.0045552
282 CEP63 0.0046418
283 BEST4 0.0046609
284 PSMD3 1.47e-05
285 OR2AE1 0.004723
286 RPS6 0.0003168
287 PRKD2 0.00476
288 TPP2 0.0048021
289 PAK1 1.96e-05
290 ABO 0.0049741
291 ATP11B 0.0050263
292 RPS3 1.47e-05
293 MMP12 0.0014376
294 MARK4 0.0051741
295 ETFA 0.0051832
296 SLC46A1 0.0052247
297 TRIM47 0.00529
298 STAG3 9.37e-06
299 BRCA2 5.79e-08
300 RIIAD1 0.0053704
301 ACER2 0.00258
302 PSTPIP1 4.17e-05
303 ILF2 4.36e-07
304 ZSCAN21 0.0055554
305 SAA4 4.77e-11
306 TMPRSS2 0.00054008
307 LSM4 0.0012944
308 CREBRF 0.0058075
309 PLXND1 4.65e-05
310 AP3D1 0.005853
311 DCLRE1B 0.0059514
312 LCE5A 0.0060043
313 SLC5A3 0.0032063
314 SLC6A4 0.00034267
315 KY 0.00029701
316 SORT1 1.19e-11
317 GATAD2B 2.05e-07
318 OR2Z1 0.0061578
319 ADAMTSL4 7.51e-12
320 BCL3 1.47e-05
321 CHTOP 0.0013354
322 CCDC24 0.0063714
323 GAB2 4.77e-11
324 GNAI3 8.19e-05
325 RBM33 0.0064979
326 KLHDC10 0.0065706
327 PAFAH1B1 8.19e-05
328 SSH2 0.0066435
329 KRTCAP2 0.006725
330 KANSL1 2.56e-08
331 CALR 0.00025054
332 GTF2IRD1 0.0068237
333 MAPKAP1 0.00060809
334 TSPAN3 0.006904
335 ATXN7L2 0.0069676
336 GFI1 0.0069849
337 TUBG1 0.00049966
338 NARS2 0.0070472
339 FAF1 0.0070693
340 KCNH1 0.00013104
341 DENND4B 0.0071443
342 DNALI1 0.007177
343 ST6GALNAC5 0.007212
344 DMPK 0.00094852
345 GATAD1 2.1e-06
346 GDPD4 0.0075154
347 ARAP3 8.19e-05
348 CTSC 0.0076083
349 PPCS 0.0030601
350 DCAF10 0.0077364
351 DHX8 0.0012944
352 C1GALT1 0.0077868
353 CSTF3 0.0039202
354 MAPKAPK2 0.0078223
355 PRSS57 0.0079346
356 SIDT2 0.007998
357 HIC1 0.008034
358 MAPT 4.77e-11
359 DMXL1 0.008183
360 WBP2 0.0082226
361 TCTEX1D4 0.0083122
362 MPL 0.0031516
363 NSF 1.38e-05
364 GDF15 0.0086562
365 PCOLCE 0.00032671
366 TTC25 0.0087353
367 ZYX 8.19e-05
368 SCAPER 0.006904
369 RAD23A 0.0007384
370 OVGP1 0.0089307
371 EPO 0.0020701
372 VAT1 0.0090823
373 ANAPC2 0.0038142
374 UBA7 6.31e-06
375 IMP3 0.0003168
376 SF3A2 0.0012944
377 ZDHHC21 0.0093667
378 GIMAP7 0.009467
379 AGMAT 0.0095134
380 PHOX2A 0.0095182
381 PAFAH2 0.0065972
382 AMPD2 0.0013405
383 PROSER3 0.0096892
384 PRDM16 2.98e-05
385 PCSK9 4.77e-11
386 RBM18 0.0098245
387 DAGLB 0.0098302
388 HMG20A 0.0098489
389 ERMAP 0.0099321
390 SLC1A7 0.010016
391 SNX10 0.010147
392 MAPK9 7.77e-10
393 HSD17B1 4.55e-07
394 SPAG9 0.010376
395 ERVW-1 0.010392
396 EXTL2 0.010432
397 MED1 7.77e-10
398 STRN4 0.010619
399 ROBO4 0.010654
400 MAFK 0.010757
401 RIMKLA 0.0013521
402 SAA2 0.010891
403 MITF 2.72e-10
404 SEC14L1 0.010947
405 FDX1 0.011066
406 SLC36A4 0.011067
407 ACOX1 7.77e-10
408 B9D1 1.41e-06
409 SLC39A1 0.011322
410 LUC7L2 0.0013354
411 LAMC1 8.05e-10
412 MYO1F 0.01152
413 MTF1 0.0008471
414 OLFM4 0.011551
415 CRB1 0.011738
416 PSMA5 1.47e-05
417 ASH1L 2.1e-06
418 ADAM15 0.011903
419 SH3BP5 0.01191
420 CREB3L4 0.0058075
421 VPS13A 0.012015
422 MED19 0.010564
423 OSBPL11 0.012098
424 MYL3 0.0121
425 ABCA1 4.77e-11
426 RNF38 0.012268
427 LRCH1 0.012338
428 SIK3 0.012343
429 TBXAS1 0.012409
430 RGS14 0.0064761
431 DGKH 0.01248
432 ANP32B 0.012484
433 BCL2L15 0.012541
434 FBXL20 0.012554
435 HSD17B12 0.0030601
436 ZMPSTE24 0.012568
437 SUPT6H 2.72e-10
438 SLC45A1 0.012611
439 SCIMP 0.012635
440 GRXCR2 0.012696
441 ZNF143 0.012727
442 CDKN2C 5.79e-08
443 BDNF 4.77e-11
444 FARSA 0.0088969
445 MAST3 0.012903
446 TAGLN 0.012932
447 ADAM19 0.013212
448 TRIM51 0.013232
449 CDK12 0.0033454
450 BACH1 0.0025238
451 CCDC153 0.013419
452 CAMKK1 0.013633
453 DALRD3 0.013939
454 B4GALT2 0.00031537
455 CARS2 0.0070472
456 PLD1 8.19e-05
457 ATXN7 4.65e-05
458 NRXN2 1.96e-05
459 AANAT 0.014168
460 MED24 0.010564
461 PEAK1 0.006904
462 TSG101 2.46e-06
463 FOSB 0.01017
464 TNFSF12 0.01435
465 AP1M2 0.014373
466 ITGB5 8.05e-10
467 REC114 0.014569
468 NPTN 0.0089348
469 TSR1 4.99e-05
470 ETNK2 0.014664
471 EEFSEC 0.0050357
472 ERAL1 0.0032063
473 SLMAP 0.010619
474 PIK3R1 1.71e-09
475 TEX35 0.014801
476 PATE2 0.014922
477 GPR157 0.015009
478 MTX1 1.35e-06
479 SLC22A12 0.015104
480 CRTC2 0.011931
481 SLC10A2 0.015177
482 ARF5 0.015232
483 ZMIZ2 2.72e-10
484 CMTM6 0.015327
485 CTSS 0.0044775
486 LTN1 0.015823
487 NAA16 0.015835
488 RUNDC1 0.015886
489 EFCAB5 0.01611
490 TEX264 0.016195
491 AP4B1 4.17e-05
492 SUZ12 2.72e-10
493 GRM2 0.0064761
494 NME7 0.00049966
495 S100A13 0.016606
496 OVCA2 0.00094991
497 FADS2 0.016775
498 PARVA 0.0087384
499 OTUD3 0.016901
500 ZNF232 0.016905
501 ISG15 9.64e-05
502 MYO9B 8.19e-05
503 SARDH 0.016939
504 STOM 0.00025054
505 CLPB 0.017156
506 TRMT10B 0.017168
507 ERG 0.0057419
508 DISP1 0.017279
509 SCAMP3 0.014328
510 ANGPTL4 7.77e-10
511 CAB39L 0.017414
512 SSNA1 0.0069977
513 ACAP1 0.014116
514 BTG4 0.017585
515 GPR61 0.017657
516 S100A1 0.01779
517 MARVELD2 0.017804
518 SYT12 0.014167
519 EVI5 0.0069849
520 WDFY2 0.017913
521 PEPD 1.67e-06
522 DHRS3 0.018068
523 LCA5L 0.018092
524 TRIM46 0.015031
525 RPTOR 2e-05
526 RIC8A 0.0064761
527 TRRAP 2.72e-10
528 ERAP2 0.0048021
529 TRIM41 0.018771
530 NLK 0.0024762
531 ATP6V1A 0.00043428
532 VEPH1 0.018894
533 EPN2 0.00029701
534 YY1AP1 0.018934
535 SERPINI1 0.01906
536 WNK2 0.019176
537 RAD17 0.00076636
538 LRRTM2 0.014167
539 GPR179 0.019552
540 SYCE2 9.37e-06
541 FAIM 0.019677
542 KCTD15 0.019795
543 UROD 0.0030601
544 SOCS7 0.019958
545 PER3 0.00010044
546 CALN1 0.020036
547 TPRN 0.0021957
548 MSANTD3 0.020366
549 RNF216 0.020425
550 CHP1 0.020461
551 JOSD2 0.020494
552 TMEM201 0.020609
553 BRCA1 2.72e-10
554 NEO1 0.020764
555 RAC1 1.96e-05
556 SDF2 0.020906
557 OR2W3 0.02094
558 ENG 6.4e-09
559 CRB2 0.011738
560 SMG8 8.79e-10
561 ANP32A 0.012484
562 NAT10 4.99e-05
563 WNT3 0.0010185
564 DCAF6 0.0077364
565 PRPSAP2 0.021667
566 ATG4C 0.0019982
567 RAMP2 0.00034267
568 ZBTB32 0.022123
569 TIGD3 0.0016285
570 TNFAIP8 0.022358
571 TNFRSF1B 5.45e-10
572 RND2 0.0022374
573 RIT1 0.012856
574 SLAMF7 0.022716
575 RPL7A 0.00039716
576 SLC13A4 0.02282
577 GNAT2 0.0064761
578 TMEM176A 0.022861
579 IMPDH2 0.0096597
580 SF3A3 0.0012944
581 SYT11 0.022983
582 RBM22 0.00010735
583 AXIN2 0.0010185
584 SNAPIN 8.97e-05
585 SMPD1 0.00258
586 KBTBD12 0.023617
587 CSF2 5.45e-10
588 EXD1 0.023654
589 MMP10 0.023875
590 CDK6 6.87e-14
591 ATP1B1 0.0029858
592 CKM 0.02412
593 NBR1 0.0019982
594 POFUT2 7.51e-12
595 PPIH 0.0013354
596 TOMM5 1.35e-06
597 CHRDL2 0.024544
598 MPC2 0.024731
599 LRRC52 0.024761
600 TRIP4 0.024939
601 NXNL1 0.024982
602 SZRD1 0.025095
603 SWI5 2.72e-10
604 REEP2 0.025245
605 ASGR1 0.00031537
606 PIRT 0.02543
607 HCN3 0.025478
608 NAA50 0.015835
609 ATG16L2 0.0019982
610 MDK 0.025795
611 KCNK7 0.025885
612 AKIP1 1.47e-05
613 IL19 0.00153
614 SPRR2E 0.026133
615 VAMP3 7.36e-05
616 SZT2 0.018232
617 SRFBP1 0.02627
618 MTHFR 2.4e-05
619 UMPS 0.026326
620 EXOSC3 0.0003168
621 HYI 0.026482
622 ZNF358 0.026505
623 FADS1 7.77e-10
624 CCL11 0.00153
625 MS4A3 0.022861
626 SPRR2G 0.026133
627 ITIH4 0.010392
628 RCN2 0.020461
629 FEN1 0.0042012
630 PRRG2 0.027232
631 TIRAP 0.0039885
632 MYLK 8.19e-05
633 TOR1B 0.027307
634 DPH2 0.00094991
635 NUDT12 0.027405
636 HERPUD2 0.027414
637 GJD2 0.0007635
638 IL12RB1 1.47e-05
639 PSMC3IP 0.0053365
640 CLNS1A 0.0013354
641 KMT2E 0.027835
642 PTCH2 0.027869
643 SUSD1 0.02792
644 CHN2 0.020797
645 NKIRAS2 1.47e-05
646 DAP3 0.00033165
647 RBM26 0.028753
648 NLRX1 0.0019982
649 DPM2 0.0030077
650 ITIH3 0.029503
651 PPFIA1 0.0039608
652 TCHH 0.0060043
653 SLC12A9 0.029682
654 TIE1 1.23e-05
655 AOC2 0.029769
656 RNF6 0.029795
657 PYGO1 0.029873
658 PVRIG 0.004723
659 CDH18 0.030161
660 WDR49 0.030171
661 LHX6 0.0302
662 TMEFF1 0.030214
663 FBN2 1.33e-06
664 IRAK2 1.47e-05
665 EIF4E3 0.030659
666 MED26 0.010564
667 ADCY2 0.0013405
668 MAGEF1 0.030923
669 SLC17A6 0.030974
670 ARL4D 0.030981
671 MED8 0.010564
672 AP4M1 0.005853
673 SACM1L 1.89e-05
674 UBB 5.79e-08
675 BRAF 2.59e-07
676 JTB 0.03177
677 LGALS7B 2.98e-05
678 CDC42SE1 0.031903
679 ALOX12 7.91e-06
680 ZC3HC1 0.032143
681 RABEP1 8.97e-05
682 FSTL3 0.032313
683 RAB38 0.032452
684 SLC1A6 0.0012381
685 KIF2C 7.6e-05
686 MFAP2 0.00032671
687 MAP3K11 1.47e-05
688 CHMP2B 2.46e-06
689 PON1 4.77e-11
690 C11orf54 0.033565
691 ARTN 0.03371
692 RSF1 0.0007384
693 PGAP3 0.033726
694 AP5B1 0.016251
695 C1orf162 0.033878
696 SLC47A2 0.033933
697 NDUFV1 0.033982
698 WT1 0.00013352
699 UEVLD 2.46e-06
700 RIN1 2.59e-07
701 ZNF609 0.034788
702 TLN1 6.4e-05
703 WDR73 0.034947
704 RTN2 0.025245
705 EFNA1 9.33e-06
706 HNRNPM 4.36e-07
707 CBL 4.23e-07
708 VTN 8.19e-05
709 RPL27 0.00039716
710 DENND4C 0.035757
711 ZKSCAN7 0.0024762
712 ABCA8 0.036034
713 GHRHR 0.036035
714 CAPRIN1 0.021446
715 ACTL7A 0.036235
716 CCT8 0.0007384
717 AGRN 4.77e-11
718 CABP2 0.036372
719 MNDA 0.036487
720 FOXRED1 0.033982
721 ALDH1A2 0.0004053
722 EXO1 0.0011338
723 CBLC 0.035274
724 RPS28 0.00039716
725 VOPP1 0.037087
726 ISL1 1.6e-05
727 KIAA1522 0.037347
728 LGALS8 0.037408
729 XCL1 0.037491
730 MLLT6 0.00020111
731 ARHGAP23 0.037727
732 GPR161 0.037774
733 BRINP2 0.0018296
734 NOBOX 0.037833
735 NAV1 0.037878
736 FZD1 0.0010185
737 RSAD1 0.037911
738 ITPKA 1.89e-05
739 DYNLL2 0.0065972
740 PTGIR 0.038097
741 GOLGB1 1.38e-05
742 CYP4F8 7.91e-06
743 POU1F1 0.036035
744 IPO13 1.15e-05
745 MRPS36 0.0032063
746 IQCF2 0.038805
747 SPTY2D1 0.034469
748 KDM4B 2.72e-10
749 ZNF608 0.038938
750 ISG20L2 0.038986
751 FCGR1A 0.0044775
752 IGSF9 0.039415
753 CLK2 0.039616
754 ACADVL 0.0051832
755 CTTNBP2 0.0014584
756 BACE1 4.77e-11
757 ABLIM3 0.04038
758 PRAM1 0.04043
759 DOCK9 0.0077818
760 IFITM3 0.0037093
761 SNIP1 2.98e-05
762 MYO5A 0.016916
763 ACHE 4.77e-11
764 RAB11B 8.97e-05
765 C1orf68 0.040923
766 ZDHHC5 0.030214
767 PATE1 0.014922
768 AKAP13 8.19e-05
769 ZNF14 2.72e-10
770 HTR1D 0.0060826
771 FDXR 0.011066
772 KLF9 0.041416
773 ARPP19 0.012903
774 FBXO24 0.041578
775 SCAMP1 0.041604
776 ZAN 0.04165
777 DLL3 0.041828
778 TMED4 4.55e-07
779 RHOG 1.19e-05
780 STOML1 0.042397
781 OGDH 0.00039871
782 FDPS 2e-05
783 GPR153 0.042653
784 YBX1 4.36e-07
785 PTN 0.0014584
786 BRMS1 1.47e-05
787 SUPT5H 0.012573
788 ZNF398 0.043047
789 NME1-NME2 0.0023282
790 YPEL4 0.043194
791 NPM1 5.79e-08
792 PDE12 0.043397
793 GPR171 0.043742
794 SERP2 0.044278
