#N E pmin p1min pmax wmin wmax wave
13891 142327 9.1521e-55 9.1521e-55 0.99917 0 2147483654.15926 1780429.64692078
#nodeindex nodename nodeweight
198 TNFRSF14 0.00010354
199 MYO19 0.00010387
200 CACNA1D 3.0183e-05
201 STK36 0.0001148
202 PDXDC1 0.00011991
203 PEF1 0.00012087
204 DDB2 5.2554e-07
205 KDM1A 4.2089e-06
206 GLCE 0.00012301
207 MRAS 7.4999e-05
208 SEMA3F 0.00012485
209 STRADA 0.00012921
210 CDC25C 0.00013124
211 ADPGK 0.00014075
212 NUDT3 0.00014085
213 COQ4 0.00014172
214 HIVEP1 0.0001473
215 IQCD 0.00014916
216 BAG5 0.00014933
217 ABHD17C 0.00015191
218 IQSEC1 0.0001521
219 KDM4C 0.00012184
220 SCAMP4 0.0001589
221 CADM1 0.00015909
222 DDX54 0.00015938
223 CDC42SE1 0.00016094
224 ZNHIT3 0.0001618
225 GALNT16 0.00016267
226 RPGRIP1L 9.1521e-55
227 PPARG 5.541e-10
228 RAB27B 9.0714e-06
229 PPTC7 0.00016972
230 CCNE1 6.4786e-05
231 KCNJ11 5.541e-10
232 NEK6 5.6134e-11
233 ACTN1 0.00018055
234 KCNG3 0.00018196
235 UBXN4 0.0001872
236 ADARB1 0.00018741
237 SKAP1 0.00018826
238 CDC37L1 0.00018833
239 CKB 0.00018842
240 MARK3 0.00018998
241 LY75 0.00019095
242 UBQLN4 0.00019102
243 ARNTL 0.00019632
244 TBX6 0.00019651
245 RASA2 0.00019915
246 CALML6 0.0002156
247 KCTD13 0.00012087
248 CEP120 0.00021701
249 SLC9B2 0.00021814
250 MCM6 0.00022128
251 GRID2IP 0.00022303
252 GGT7 0.00023117
253 MAST2 8.8183e-05
254 ENO4 0.00023681
255 HCRTR1 0.00024292
256 PNOC 0.00024355
257 DPF3 8.5428e-05
258 YJEFN3 0.00025433
259 PDS5B 4.1256e-05
260 CTBP2 5.541e-10
261 TEX10 4.9104e-08
262 LCT 0.00022128
263 ITGB3 2.4593e-06
264 SUGP1 0.00027274
265 AUTS2 5.2554e-07
266 ZNF142 9.4024e-05
267 CKMT1B 0.000289
268 NTRK2 1.3062e-18
269 AKT3 2.4579e-06
270 PPIP5K1 0.000289
271 AKR1A1 0.00030216
272 MAU2 0.00030392
273 NADK 0.00030553
274 NTHL1 0.00030984
275 DERL2 0.0001872
276 CILP2 0.00031989
277 PPL 0.00032088
278 TM6SF2 0.00032106
279 DNAJB2 0.00032779
280 TSNARE1 0.00033447
281 TUBGCP4 0.00033514
282 ZCCHC7 0.00034237
283 HIP1 0.00035059
284 CNNM2 9.2064e-06
285 SSBP3 3.6421e-10
286 LTBP2 0.00035844
287 SPHKAP 0.00035951
288 CKMT1A 0.000289
289 NOS1AP 0.00038104
290 ORAOV1 0.00038403
291 MTOR 1.3062e-18
292 UBE3C 0.0003864
293 CCNH 0.00012089
294 KLHL21 0.00012087
295 HMBS 0.00038848
296 PDE1C 2.3065e-13
297 CHD3 8.5428e-05
298 UBE2T 4.9067e-05
299 TCTN1 0.0001633
300 TRIP11 0.00040532
301 TMEM163 0.00040768
302 HOXA13 0.00040796
303 RND1 0.00041023
304 ACP2 0.00041558
305 ALDOA 1.1462e-07
306 EHBP1 2.8663e-06
307 SLC35F1 0.00042994
308 RASA1 0.00012343
309 ANAPC4 0.00043157
310 IGF2BP2 9.1521e-55
311 XRCC3 2.4522e-06
312 CALN1 0.00045304
313 PTPN7 0.0004683
314 PTPRN 0.00047903
315 COBLL1 0.00049708
316 UBAP2 0.00050719
317 NUP88 5.6134e-11
318 SYMPK 8.1514e-06
319 MEF2D 0.00051315
320 PCSK1 0.00053298
321 PLCH2 0.00053547
322 NCR3LG1 0.0005477
323 PRKAG1 1.4398e-05
324 MSRA 0.00057634
325 DDC 0.00057664
326 NDUFA13 0.00057902
327 CAMKMT 3.4758e-05
328 DPYSL4 0.00059285
329 SLC22A12 0.00057902
330 ZWILCH 0.00059335
331 PCDH15 0.00059413
332 SGMS1 1.3989e-05
333 BRE 0.00043157
334 STRC 0.000289
335 HIVEP3 1.7996e-07
336 GRP 1.0385e-05
337 ARG1 0.00063062
338 LMBR1L 0.0006321
339 PPP1R12B 0.00064032
340 DHX33 0.00015938
341 VPS29 0.00064827
342 HTR3D 0.00065156
343 CD68 2.8174e-11
344 UBE2L3 0.0003864
345 SSR2 0.00069446
346 ALPK1 0.00069557
347 PSMB7 0.00070739
348 FIBCD1 0.00071187
349 ACE 2.3026e-06
350 FLII 0.00073998
351 RERE 0.00074385
352 UBN1 0.00074947
353 FXR1 0.00075197
354 TRAF3 0.00076017
355 ERP44 0.00076445
356 SREBF1 4.5347e-08
357 GRIN3A 0.00076804
358 ANKK1 0.00076806
359 ARHGAP1 0.00076907
360 KCNH6 0.00077887
361 FGFR4 0.00078243
362 KCNJ12 0.00079655
363 ZNF664 0.00080081
364 ADCY5 1.6681e-12
365 DCAF12 5.2554e-07
366 ZSCAN29 0.00081119
367 STAB1 0.00081676
368 MANBA 0.00082355
369 IFT81 1.8033e-07
370 ZBTB20 0.00084364
371 LEMD2 0.00084711
372 C3orf38 0.00086018
373 MAP1LC3A 0.00086965
374 ROBO1 0.00088011
375 TRPS1 0.00088364
376 ALKBH5 9.1521e-55
377 COPZ2 0.00090917
378 YEATS2 4.9104e-08
